id,Title,Content,Image URL,Date,Categories
11044,Team Big Whiskey's Polar Plunge 2018,"TEAM BIG WHISKEY’S TAKES THE PLUNGE FOR SPECIAL OLYMPICS OF MISSOURI
February 5, 2018, Springfield MO—Big Whiskey’s American Restaurant & Bar® is off to a great start in supporting their Community Giveback mission for 2018! This past Saturday, February 3, staff members from Springfield corporate stores participated in the annual Polar Plunge benefiting Special Olympics of Missouri.

Team Big Whiskey’s, led by Battlefield Road Assistant General Manager, Ashley Bolin, raised a total of $850 for Special Olympics in the weeks leading up to the plunge! Staff members raised money through sales of the Polar Colada, a specialty frozen drink, customer donations, and social media efforts.  Over 15 teams participated in this year’s event held at Springfield business, The Ski Shack. This is the second year that Big Whiskey’s has entered a team and plunged into the icy waters.

“I’m so passionate about Special Olympics and their mission and was excited to organize our team for this fun event again this year,” states Bolin.

Big Whiskey’s has continued to hold a commitment to partnering with community organizations and hopes that 2018 will be their biggest year yet for community giveback efforts. This past August, the company reached out to Springfield-based Convoy of Hope, to help hurricane victims. Following a month of fundraising efforts in the aftermath of hurricanes Harvey and Irma, the brand raised $10,000 for the national disaster relief organization and their continued relief efforts. Big Whiskey’s ended 2017 with over $30,000 in contributions to various community organizations and causes.
MISSION: COMMUNITY GIVEBACK 2018
In a casual dining market that struggled in 2017, Big Whiskey’s American Restaurant & Bar continued to trend up month over month. With more store openings set for 2018, that trend is expected to continue along with expanded opportunities for community partnerships. Big Whiskey’s aims to grow their charitable partnerships in 2018 and continue to support a variety of community causes, both in cities they serve and beyond.



To learn more about integrating Big Whiskey’s into your community through franchising opportunities, please email franchise@bigwhiskeys.com.",https://bigwhiskeys.com/wp-content/uploads/2018/02/Team-BW-Polar-Plunge-2018.jpg,2018-02-05,Events|News
11373,Big Whiskey's Wins Big in February!,"BIG WHISKEY'S IS FEELIN' THE LOVE IN FEBRUARY!
Can you feel the love? Yes, we can! The entire staff at Big Whiskey's American Restaurant & Bar has been feeling all the feels as February has showered us with love and awards.

Earlier this month, Big Whiskey's was recognized as the BEST in multiple categories in the annual ""Best of 417"" awards published by 417 Magazine. Top awards included; Best Springfield Casual Restaurant, Best Branson Casual Restaurant, Best Appetizers, Best Bar Food, and Best Nachos. Second-place recognition was also awarded to Big Whiskey's in the Best Happy Hour, Best Chicken Wings, and Best Fries categories, along with third-place awards for Best Patio and Best Salads.

""The annual Best Of awards are something we look forward to every year! It's a great way to connect with our area customers and have fun with a local competition among our fellow industry friends,"" exclaims Laura Head Elliott, Director of Marketing for Big Whiskey's.

Following the high-fives from 417 Magazine, Big Whiskey's was also presented with multiple awards from Springfield News-Leader in their annual ""Best of the Ozarks"" awards! Plaques were presented at the Best of the Ozarks party on February 12, 2018, at the Gillioz Theatre Gallery. Big Whiskey's was awarded top honors for Best Chicken Wings, Best Outdoor Dining, Best Drink Specials, Best Happy Hour, and Best Sports Bar.

To celebrate, Big Whiskey's is hosting a customer appreciation night on Thursday, March 8th from 7:00-9:00pm at their Springfield location at 1440 W. Republic Rd. Because it's the customers that make truly make us the best!

Both the ""Best of 417"" and ""Best of the Ozarks"" awards are reader's polls with winners being selected by members of the community via online ballots. The awards highlight the best of the best, the one-of-a-kind, the personalities, and the unique features that make living in the Ozarks special.

The entire winners list for the ""Best of 417"" awards can be found here: https://www.417mag.com/issues/february-2018/best-of-417-2018/

The full list of winners for the ""Best of the Ozarks"" is here: https://thebestoftheozarks.com/2017-winners-tab/



Big Whiskey's American Restaurant & Bar currently operates 6 locations in the Southwest Missouri area. The company opened its first two restaurant franchises in Bentonville, AR, and Lee's Summit, MO in March and May of 2017. Additional franchise locations are slated to open in late 2018 in Las Vegas and Birmingham, AL. For franchise information, visit us online at www.bigwhiskeysfranchise.com",https://bigwhiskeys.com/wp-content/uploads/2018/02/BW-Best-Of-Winner-Banner.png,2018-02-22,Featured|News
11682,Big Whiskey's Bentonville Celebrates World Down Syndrome Day,"March 15, 2018, Bentonville AR — After wrapping up a celebration of Big Whiskey’s first anniversary in Bentonville on March 10th, the company is once again celebrating; this time recognizing World Down Syndrome Day with a week-long fundraiser for Down Syndrome Connection of NWA (DSCNWA). 

World Down Syndrome day is celebrated every year on March 21st because of the numbers in the date “3/21,” which represent the three copies of the 21st chromosome present in people with Down Syndrome.  The goal of the day is not just to raise awareness about the presence of Down Syndrome in our world, but also about how people with Down Syndrome can and do make meaningful contributions to society throughout their lives.

As an employer of a person with Down Syndrome, Big Whiskey’s has a special passion for helping people understand how valuable these individuals are.  “People with Down syndrome are really limited only by society’s expectations of them and the lack of opportunities afforded to them because of negative stereotypes,” says Shane Miller, owner of the Big Whiskey’s location in Bentonville.  “They can do anything if they are given the right opportunity and training.”

The Down Syndrome Connection of NWA has a mission to facilitate inclusion and respect while ensuring access to support and resources for people with Down syndrome and their families.  “Opportunities and events like the one Big Whiskey’s is hosting for World Down Syndrome Day are a benefit to our organization in many ways,” said DSCNWA board member Lincoln Keck.  “One of the most exciting aspects is to see how the programs and connections facilitated by DSCNWA in our community can be instrumental in creating opportunities for growth, development, and future employment for people with Down syndrome.  Big Whiskey’s is a great partner in bringing that to life.”

From March 14th through March 21st, Big Whiskey’s employees will ask customers to round their bills up to the next whole dollar and give their change to DSCNWA.  Then on March 21st, Big Whiskey’s will donate 10% of all sales from 5-10pm directly to the organization.  All are encouraged to come out sometime during the week to show their support for this very worthy cause!

 



Whiskey Holdings, LLC, DBA Big Whiskey’s American Restaurant & Bar is the first franchisee of Springfield, MO based Big Whiskey’s and is locally owned and operated by Bentonville residents Shane and Candice Miller.

Down Syndrome Connection of NWA Is a local organization whose mission is to facilitate inclusion and respect for individuals with Down syndrome within the Northwest Arkansas Community, ensuring that they have access to the support and the resources necessary to reach their full potential at all stages of life.",https://bigwhiskeys.com/wp-content/uploads/2018/03/1200px-World_Down_Syndrome_Day_Logo.png,2018-03-15,Events|News
11951,Big Whiskey's Expands to Overland Park,"KANSAS CITY OFFERS GREAT GROWTH OPPORTUNITIES FOR BIG WHISKEY’S AMERICAN RESTAURANT & BAR®.
Springfield MO— Celebrating a successful franchise opening in Lee’s Summit in 2017, Big Whiskey’s is primed for growth in Kansas City, announcing a new corporate location in Overland Park, Kansas! After purchasing property on West 135th street in November of 2017, the Springfield-based restaurant brand has officially begun construction on their latest corporate location.
“We’ve been really grateful for the success of the Lee’s Summit location, and the Kansas City area as a whole is a natural fit for us to expand,” explains co-founder and Senior Vice President of Operations, Paul Sundy. “My kids have been playing soccer in Overland Park over the last few years, and when we had an opportunity to snag a great property there, we jumped at the chance!”
Slated to open in early July, the newest Big Whiskey’s location at 9100 West 135th Street will be the company’s second stand-alone restaurant. After purchasing two shuttered Ruby Tuesday’s locations in southwest Missouri in February of 2017, the first stand-alone building in Republic, Missouri, was redesigned and opened its doors for business the following August.

Company president, Austin Herschend, explains, “Opening the freestanding store in Republic, MO, was the perfect opportunity for us to really evolve our layout and the overall atmosphere of Big Whiskey’s. The restaurant itself has been a huge success, and we’re excited to introduce Overland Park to the best of Big Whiskey’s.”

As construction is underway, getting involved in the Overland Park community is a top priority. Joining the local chamber of commerce, engaging with the growing soccer community, and connecting with local groups and organizations are each segments being tackled by the Big Whiskey’s team. While creating these connections, the brand is also on the heels of launching a hiring campaign for the new location. Aiming to hire over 100 people across all areas of the restaurant, interested applicants can currently apply online at bigwhiskeys.com/apply-online/.
BUSINESS IS BOOMIN’
This past year has brought record-breaking numbers and several milestones for Big Whiskey’s. In addition to opening their first two franchise locations in Bentonville, Arkansas, and Lee’s Summit, Missouri, the brand signed two additional multi-unit franchise deals. In June, a two store franchise deal was confirmed for Las Vegas, with the first location being built on Las Vegas Boulevard! Shortly following, in September, Big Whiskey’s announced an additional two-store deal had been signed for Birmingham, Alabama.
“The continued support of our loyal customers, and eagerness of new customers to welcome our brand is invaluable to us,” states Herschend. “We’re incredibly excited to keep rockin’ and rollin’ in Kansas City in 2018!”",https://bigwhiskeys.com/wp-content/uploads/2018/04/kansas-city-1380036_1920.jpg,2018-04-03,Featured|News
13379,Annual Fundraiser For Foster Care Month A Huge Success,"BIG WHISKEY’S SUPPORTS FOSTER CARE MONTH WITH ANNUAL FUNDRAISER
Wrapping up a month of fundraising for Southwest Missouri charity, Ambassadors for Children, Big Whiskey’s American Restaurant & Bar® raised $6,825 throughout May for National Foster Care Month. A bonus for this year’s fundraising efforts, the Darr Family had previously pledged a donation match. With their generous contribution, a total of $13,650 will be given to the organization!

Since May 2014, Big Whiskey’s has been an “Ambassador for Children,” hosting fundraising campaigns every May. Raising $1,500 in that first year, the annual campaign has grown with the expansion of the restaurants. Last year the brand raised $6,500. The newest Big Whiskey’s location in Republic, MO, raised the most this year of the six corporate locations with a total of $1,969.

“Big Whiskey's and its staff has been a huge part helping Ambassadors for Children meet the needs of children in foster care. From the May fundraiser to sponsoring older youth for Christmas, it has been very evident that Big Whiskey's cares about children and youth who have experienced abuse and neglect. We wouldn't be able to do what we do without their help,” exclaims KeKe Rover, Ambassadors for Children Director.

A theme of “Community First” has always been a priority for the Springfield-based restaurant concept. Collaborating with organizations to make a positive impact in the community keeps Big Whiskey’s connected to their local neighborhoods and customers.

Human Resources Director, Anna Messer, states, “This cause has become something that hits close to our hearts. Our staff is able to learn about the amazing work Ambassadors for Children does, and they really get behind the fundraiser. It makes everyone feel good to give back. A huge thank you to our customers for making this a successful fundraiser every year!”

 

 

 



Big Whiskey’s American Restaurant & Bar currently operates six restaurants in Southwest Missouri and two franchise locations; Bentonville, AR and Kansas City, MO. A seventh corporate location is scheduled to open in Kansas City in July 2018. Franchises are available across the United States. For more information on available markets and investment opportunities, please visit us at www.bigwhiskeysfranchise.com

Ambassadors for Children, an Outreach Services of the Council of Churches of the Ozarks, provides resources for foster families.  All programs enhance the dignity and self-worth of foster children who have been traumatized by providing meaningful opportunities for them to realize their potential to succeed despite their past experiences.  Programs include new clothing, winter coats, new shoes, bed, mattresses, formal wear, car seats, eyeglasses, and financial support to participate in extracurricular activities.  For more information or to donate to Ambassadors for Children visit ambassadors4children.org.",https://bigwhiskeys.com/wp-content/uploads/2018/06/BW-AFC-Check-Presentation.png|https://bigwhiskeys.com/wp-content/uploads/2018/06/BW-AFC-Check-Presentation-2.png,2018-06-19,Community|News
13995,Grand Opening Set for Big Whiskey's Overland Park,"Second KC-area Big Whiskey's location set to open July 20th.
The Buffalo Chicken Dip is poppin’, the beers are pouring, and the patio is primed for summer fun! Friday, July 20th, Big Whiskey’s American Restaurant & Bar will celebrate the grand opening of their newest KC-area location at 9100 W. 135th Street in Overland Park, KS, and give away 100 gift certificate booklets to commemorate the occasion!

Big Whiskey’s purchased the property in Overland Park in November 2017 and construction officially began in March of this year. Partnering with area contractor, A.R.C. General Contracting, of Shawnee, Kansas, the project is the second stand-alone location for Big Whiskey’s, and their largest investment to date. Their first detached store opened in August 2017 in Republic, MO, in a former Ruby Tuesday’s building.

Adding just over 100 jobs to the community, the staff has been training during soft-opening since June 26.

“It’s exciting to be at the finish line for this store,” exclaims co-founder and Senior Vice President of Operations, Paul Sundy. “We’ve been able to add a lot of cool elements, new things that our other locations don’t have, and we’re really excited to share it with the Overland Park community.”

Being part of the community and embracing the KC culture has been a priority for the brand since construction began. Boasting a line-up of 20 beers on tap, many Kansas City and regional breweries are featured in the restaurant including Boulevard Brewing, Martin City Brewing, KC Bier, Torn Label, and Freestate Brewing.

Director of Marketing, Laura Head Elliott, notes, “Overland Park definitely exudes a sense of pride for all things KC and a community-first mentality which we love – and try to implement in our branding every day.”

Big Whiskey’s will be open seven days a week, Monday-Saturday from 11:00 am to 1:30 am, and on Sunday from 11:00 am to midnight. The menu includes a variety of steaks, pastas, craft burgers, salads, wings, tacos, and more, including a kids menu and a large selection of appetizers.

“Come by and say hi, grab a beer and try our Buffalo Chicken Dip,” mentions Sundy. “I promise, you’ll love it!”

Joining the Big Whiskey’s crew, the Overland Park Chamber of Commerce will cut the ribbon, officially opening the new location on Friday, July 20th at 10:30 am. The first 100 guests in line when the doors open on Friday will receive the certificate booklets. Each one includes a $25 gift certificate for every month, August 2018 – July 2019.

Big Whiskey’s will be open normal business hours following the ribbon-cutting ceremony.",https://bigwhiskeys.com/wp-content/uploads/2018/07/BW-OP-Web.png,2018-07-11,News|Opening
14819,Big Whiskey's Las Vegas Hires General Manager as Construction Begins,"Hammers are swinging as Big Whiskey’s American Restaurant & Bar ventures west. The first of two locations planned for Las Vegas is officially under construction with a late 2018-early 2019 target opening date.

As construction gets underway, Big Whiskey’s Las Vegas franchise owner, Anthony DePasquale, has recently named Brian Mangino as the General Manager. “Brian’s background in the Las Vegas hospitality industry is second to none,” states DePasquale. “I’m thrilled to have him on board for this exciting new venture.”

Mangino most recently served as the Director of Operations for Hussong's Cantina Brand in Las Vegas, facilitating the opening of four full-service restaurants over the last seven years. “It’s really exciting for me to come on board with a new restaurant concept in Vegas,” exclaims Mangino. “The Big Whiskey’s brand and product will be a great fit in this market, and I can’t wait to get our doors open!”

Prior to his role with Hussong’s Cantina and Titan Brands, Mangino, a Vegas native, worked through the ranks alongside chef’s like Emeril Lagasse, Michael Mina, Charlie Palmer and Roy Yamaguchi, opening their flagship restaurants on the Vegas strip.

While Las Vegas is a mecca for millions of tourists annually, Big Whiskey’s hopes to also win over the locals with their large whiskey selection, fun cocktails, and quality menu including staples like their Buffalo Chicken Wontons and hand-cut steaks.

President of Big Whiskey’s Franchising, Austin Herschend, states, “We’re two steps closer to Big Whiskey’s Las Vegas. To snag someone like Brian, with his level of experience in the Las Vegas hospitality industry, is incredibly exciting for our brand. We’re all counting down the days until grand opening!”

 



BIG WHISKEY’S FRANCHISE SERVES UP GROWTH

The two-store deal was signed by DePasquale for the Las Vegas market in June of 2017. Big Whiskey’s Franchising also inked another two-store agreement for locations in Birmingham, Alabama, in September of 2017. Big Whiskey’s was recently named as an emerging brand to “reboot casual dining” in Franchise Times.

Big Whiskey’s American Restaurant & Bar currently operates 6 locations in the Southwest Missouri area and one company owned store in Kansas City. Its first two restaurant franchises in Bentonville, AR, and Kansas City, MO opened in 2017. Additional franchise deals are currently pending in Arizona, Colorado, Florida, and Texas. For more information on how you can become a Big Whiskey's franchise owner, check out our franchise site at www.bigwhiskeysfranchise.com",https://bigwhiskeys.com/wp-content/uploads/2018/08/BrianM_512x512.jpg,2018-08-15,News
15439,Big Whiskey's Headed to Las Vegas!,"Big Whiskey’s American Restaurant & Bar® will debut its first restaurant franchise in Las Vegas in 2018 after awarding an area development agreement on May 29. Calant Capital LLC of Henderson, NV is the newest Big Whiskey’s franchisee.

Anthony DePasquale, owner of Calant Capital, had been looking for a new, innovative restaurant/bar brand to introduce to the Las Vegas region for over a year. “We considered a number of concepts and ultimately felt that Big Whiskey’s had the right formula and style for success in Southern Nevada,” DePasquale explained. “Their combination of great food, fun bar atmosphere, successful history and distinctive name will be a big hit in the Vegas Valley.”

Calant Capital secured the rights to initially open two Big Whiskey’s restaurant franchises in southern Las Vegas and western Henderson but the parent company and DePasquale intend to develop additional locations in the future. “BW has 5 units prospering in Springfield/Branson MO so we’re confident it can grow even larger in Clark County.”

Big Whiskey’s Franchising CEO Austin Herschend elaborated, “Tony brings a history of success and exceptional business expertise to our growing network of franchisees.  The Vegas area has amazing potential for us and we’re elated to have Tony at the helm.”

DePasquale anticipates opening his first Big Whiskey’s restaurant franchise in early 2018 “probably near the intersection of I-15 and I-215 which is a hot bed of growth and centrally located for our flagship store.”

Big Whiskey’s American Restaurant & Bar currently operates 3 locations in Springfield MO and one each in Ozark & Branson, MO. The privately-held company opened its first two restaurant franchises in Bentonville, AR and Kansas City, MO earlier this year. More information can be found at www.bigwhiskeysfranchise.com",,2017-06-13,Franchise|News
15444,"Big Whiskey's Plans Another Community Restaurant in Nixa, MO","Big Whiskey’s looks to expand their community first approach in Nixa, Missouri with their eighth company-owned store under construction.

After recently celebrating the opening of a second Kansas City-area location in July of this year, the work continues for Big Whiskey’s as plans are well underway for the4,600 square-foot stand-alone location in Nixa.

“Many people in the community know we’ve had this property for a while. We’re excited to make it official that we will, in fact, be opening a new Big Whiskey’s location in my home town, Nixa,” announces Co-Founder and Senior VP of Operations, Paul Sundy.

Purchased in November 2016, Big Whiskey’s acquired two shuttered Ruby Tuesday’s locations in Nixa and Republic, MO. Both properties provided the brand with their first opportunity to open a free-standing location. Tackling the Republic store first, Big Whiskey’s opened its doors in August 2017.

The growing restaurant brand is targeting a December opening at 715 McCroskey Street, just in time to raise a toast to the holidays.

Sundy continues, “The southwest Missouri community has been so good to us. We’ve made a lot of friends over the last 12 years, and those friends are our biggest customers and fans. I’m really looking forward to ending 2018 with another grand opening party!”

Big Whiskey’s Nixa will be the brand’s second company-owned location to open in 2018. Construction has also started on the first of two franchise locations in Las Vegas, Nevada, with a winter 2018-2019 target opening date for the Las Vegas Boulevard spot.

For location updates, available jobs, and news, follow along on our Facebook page at facebook.com/BigWhiskeys or our website at bigwhiskeys.com/location



Looking for information for franchise opportunities? Contact 417-869-2449 or visit our franchise site at bigwhiskeysfranchise.com",https://bigwhiskeys.com/wp-content/uploads/2018/09/BW-Nixa-Construction.jpg,2018-09-10,News
16868,'Tis The Season for a Big Whiskey's Grand Opening,"Just in time for holiday celebrations, Big Whiskey’s American Restaurant and Bar will open their eighth company-owned location in Nixa, Missouri, on Saturday, December 1! This location will mark the second company-owned store Big Whiskey’s has opened in 2018.

“I am constantly amazed at the energy and effort our entire team puts in when we go after a new location. As a Nixa resident, I’m especially proud of this store and I can’t wait to share it with the community,” states Co-Founder and Senior VP of Operations, Paul Sundy.

Soft opening dates are planned from November 19 through November 30, however the restaurant will close on Thanksgiving Day. Big Whiskey’s will officially welcome the Nixa community with a ribbon cutting in collaboration with the Nixa Chamber of Commerce at 10:30am on Saturday, December 1. Following the ceremony, doors will open for business.

The first week of full operating hours will begin Monday, December 3, with the restaurant hosting community giveback nights each evening benefiting local organizations.

Greg Veach, a Nixa graduate, will be the restaurant’s acting general manager. “To say I’m excited is an understatement! I’m incredibly thankful for this opportunity to grow with Big Whiskey’s and to return to my hometown makes it that much sweeter,” exclaims Veach.

The Nixa property at 715 McCroskey Street, was purchased as a package deal in November 2016. With the purchase, Big Whiskey’s acquired two shuttered Ruby Tuesday’s locations, Nixa and Republic, MO. Both properties provided the brand with their first opportunity to open a free-standing location. The Republic location opened its doors in August 2017.

Employment opportunities are still available, with key positions open for additional cooking staff in Nixa. Interested applicants can apply online at bigwhiskeys.com/apply-online.For location updates, available jobs, and news, follow along on our Facebook page at facebook.com/bigwhiskeys.nixa/ or our website at bigwhiskeys.com

Looking for information for franchise opportunities? Contact 417-869-2449 or visit our franchise site at bigwhiskeysfranchise.com",https://bigwhiskeys.com/wp-content/uploads/2018/11/Unknown-3.jpeg|https://bigwhiskeys.com/wp-content/uploads/2018/11/Unknown.jpeg,2018-11-02,News
17630,Big Whiskey's Nixa Launches Grand Opening,"This weekend, Big Whiskey’s launches grand opening festivities for the newest location in Nixa, MO! The brand announced plans for the official opening in early November after renovations were well underway at the former Ruby Tuesday’s property, just off of Hwy 160.

Over the last two weeks, the Springfield-based restaurant has been hosting a soft opening in the new location at 715 McCroskey Street in Nixa.

“Before Thanksgiving we hosted a couple of friends and family nights so our staff could cook for and wait on familiar faces as part of our training. We’ve been open each day since November 16, and we’re super excited to finally host our grand opening,” exclaims general manager, Greg Veach.

The restaurant and bar has been hosting giveaways leading up to this weekend on the Big Whiskey’s Nixa Facebook page, and will partner with the Nixa Chamber of Commerce for a Facebook live video Saturday morning during the ribbon cutting. More giveaways will follow, so fans are encouraged to connect on social media for chances to win free meals, Big Whiskey’s swag, and more!

Launching next week, the restaurant will host a community giveback night every evening to celebrate the official grand opening. From 6:00 to 8:00pm each night, Big Whiskey’s will donate 10% of sales to the following organizations: Monday, December 3, Nixa Cheerleaders; Tuesday, December 4, Nixa Project Grad; Wednesday, December 5, Nixa Fire Department; Thursday, December 6, Nixa Police Department; Friday, December 7, Nixa Band Boosters.

“We really believe in a community-first mentality at all of our locations and we wanted to come in with a bang and connect with the community from the beginning,” states co-founder and senior vice-president of operations, Paul Sundy. “Building these relationships and giving back is so important to us personally, and also to the success of our brand.”

For more information on community give back events, check out Big Whiskey’s Nixa Facebook at facebook.com/bigwhiskeys.nixa.",https://bigwhiskeys.com/wp-content/uploads/2018/11/Unknown-1.jpeg,2018-11-30,News|Opening
18315,417 Flights & Bites,"Oh, your New Year's Resolution was to drink more whiskey? You're in luck! Join us for 417 Flights & Bites, with a whiskey flight selected by our pals at 417 Magazine! Flights include a BW souvenir glass. We'll be hosting not one, but TWO Flights & Bites events:



UPDATE: The January 12 event has been cancelled due to a scheduling conflict. Please see below for information regarding Flights & Bites on Jan 19 at our Battlefield Road location.
Saturday, January 12 | 2:30-4:00pm | Republic Rd.

Whiskey Flight:
1. Knob Creek
2. Dickel Rye
3. Bullet 10 year
4. Johnnie Walker Double Black
Flight = $20/person *Includes BW Souvenir Glass

Sampler Bites:
1. BBQ Pork Slider (Paired with Knob Creek)
2. Buffalo Chicken Wontons (Paired with Dickel Rye)
3. Boom Boom Shrimp (Paired with Bullet 10 year)
4. Fudge Brownie (Paired with Johnnie Walker Double Black)
Sampler Bites are optional add-on. $9.99/person

Buy your tickets online, or email us your reservation and pay when you come.

Oh, and we almost forgot to mention. YES. We'll have the Chiefs game on!

Don't forget to tell your friends. Because if it's not shared on Facebook, is it even real?



Saturday, January 19 | 2:00-4:00pm | Battlefield Rd.

Whiskey Flight:
1. Knob Creek
2. Dickel Rye
3. Bullet 10 year
4. Johnnie Walker Double Black
Flight = $20/person *Includes BW Souvenir Glass

Sampler Bites:
1. BBQ Pork Slider (Paired with Knob Creek)
2. Buffalo Chicken Wontons (Paired with Dickel Rye)
3. Boom Boom Shrimp (Paired with Bullet 10 year)
4. Fudge Brownie (Paired with Johnnie Walker Double Black)
Sampler Bites are optional add-on. $9.99/person

Buy your tickets online, or email us your reservation and pay when you come.

Don't forget to tell your friends. Because if it's not shared on Facebook, is it even real?",https://bigwhiskeys.com/wp-content/uploads/2019/01/02_06_18-BigWhiskeys-Drinks-002.jpg|https://bigwhiskeys.com/wp-content/uploads/2019/01/Flights-Bites-Jan12.png|https://bigwhiskeys.com/wp-content/uploads/2019/01/Flights-Bites-Jan12-1.png|https://bigwhiskeys.com/wp-content/uploads/2019/01/Flights-Bites-Jan19.png,2019-01-02,Events|Whiskey
18630,Let's Throwback Happy Hour,"Happy Hour, Old School Style
""Hey, Matty, do you remember when Big Whiskey's was old school? I'm not talking the movie...""

It’s a new year. We’re resolving to spend more time with friends and family. Oh, and to live a little more! We’re back with Happy Hour, old-school style. Like OLD SCHOOL. Same great drinks. Crisp, cold beer. Circa 2006 prices. So bring your friends and your family and make the resolution to make more memories at Big Whiskey’s in 2019!



 	Monday - Friday, 3:00-6:00pm
 	Half-Price Drinks*
 	Half-Price Beers - Bottles AND Drafts!
 	Half-Price House Wines
 	$5 Select Appetizers
 	$5 Signature Appetizers

*Valid at participating locations. Some restrictions may apply.

This is funny: Listen here for outtakes of our latest Happy Hour radio commercial!",https://bigwhiskeys.com/wp-content/uploads/2019/01/IMG_2197.gif|https://bigwhiskeys.com/wp-content/uploads/2019/01/HappyHour.Light_.png,2019-01-10,Drinks|Featured|Happy Hour
19729,"New Year, New Digs","BIG WHISKEY’S DOUBLES HOME OFFICE MOVING TO OZARK, MO
On the heels of opening up the first of two contracted franchise stores in Las Vegas, Big Whiskey’s is plowing into 2019 with plenty of momentum…and a new home base. The restaurant recently moved their home office to Ozark, Missouri to accommodate the continued growth.

“Moving the office from downtown Springfield to Ozark has been pretty bittersweet for me,” states Big Whiskey’s co-founder, Paul Sundy. “I’ve spent my entire professional career working downtown, so this is a big adjustment. We outgrew our space and had a great opportunity to elevate our home office structure with the Ozark property, so it just made sense for our company.”

Big Whiskey’s newest home base is located just off of highway 65 and CC at 2120 W. Calhoun Street. The property, purchased in 2015 by Tri-Property Group, (another one of Sundy’s endeavors) is approximately 15,000 square feet. Currently, restaurant operations are occupying about 5,000sq/ft of the space, with the additional space available for lease.

“The space is set-up for us to grow into it at our own pace. Plus, the easy access to highway 65 and the central location between all our stores makes it convenient for us to host potential franchisees coming from out of town,” continues Sundy.

Tri-Property Group owns the building on Park Central East that’s home to the original Big Whiskey’s location. The vacated office space, approximately 1,950 square feet, is currently available for lease, in addition to loft space on the upper floors of the building.



Big Whiskey’s American Restaurant & Bar currently operates seven restaurants in Southwest Missouri, one location in Overland Park, KS, and two franchise locations; Bentonville, AR and Kansas City, MO. A Las Vegas Franchise is scheduled to open in February 2019. For more information on available markets and investment opportunities, please visit us at www.bigwhiskeysfranchise.com

For information on the available property for lease, please contact Tri-Property Group at 417-581-5009.",https://bigwhiskeys.com/wp-content/uploads/2019/02/image-e1549380250706.jpg,2019-02-05,News
